"lessonNumber","lessonKey","section","syllabusId","objectiveId","atomicObjective","defaultVisibleTeachingEvidence","materialTypes","materialTitles","questionIds","pastPaperReference","reviewStatus","desktopEvidence","mobileEvidence","confidence"
"091","S12-L08","12","S12.08","S12.08.A03","Classify and explain adaptive maintenance.","Perfective, adaptive and corrective maintenance","table | worked-example | reviewed-visual","Compare by technical factor | Perfective, adaptive and corrective maintenance: complete worked route | Maintenance changes a system after it has been delivered","V3-Q-L088-01 | V3-Q-L088-02 | V3-Q-L088-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-091.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-091.png","high"
"091","S12-L08","12","S12.08","S12.08.A04","Classify and explain perfective maintenance.","Perfective, adaptive and corrective maintenance","table | worked-example | reviewed-visual","Compare by technical factor | Perfective, adaptive and corrective maintenance: complete worked route | Maintenance changes a system after it has been delivered","V3-Q-L088-01 | V3-Q-L088-02 | V3-Q-L088-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-091.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-091.png","high"
"092","S12-L09","12","S12.09","S12.09.A01","Analyse an existing program and make amendments to enhance functionality","Analyse and amend an existing program","flow | worked-example | reviewed-visual","Mechanism in examinable order | Analyse and amend an existing program: complete worked route | Analyse and amend an existing program","V3-Q-L089-01 | V3-Q-L089-02 | V3-Q-L089-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-092.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-092.png","high"
"093","REV-P2","Review","S9.01.R","S9.01.R","Diagnose and connect S9.01 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.02.R","S9.02.R","Diagnose and connect S9.02 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.03.R","S9.03.R","Diagnose and connect S9.03 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.04.R","S9.04.R","Diagnose and connect S9.04 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.05.R","S9.05.R","Diagnose and connect S9.05 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.06.R","S9.06.R","Diagnose and connect S9.06 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.07.R","S9.07.R","Diagnose and connect S9.07 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.08.R","S9.08.R","Diagnose and connect S9.08 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S9.09.R","S9.09.R","Diagnose and connect S9.09 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.01.R","S10.01.R","Diagnose and connect S10.01 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.02.R","S10.02.R","Diagnose and connect S10.02 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.03.R","S10.03.R","Diagnose and connect S10.03 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.04.R","S10.04.R","Diagnose and connect S10.04 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.05.R","S10.05.R","Diagnose and connect S10.05 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.06.R","S10.06.R","Diagnose and connect S10.06 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.07.R","S10.07.R","Diagnose and connect S10.07 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.08.R","S10.08.R","Diagnose and connect S10.08 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.09.R","S10.09.R","Diagnose and connect S10.09 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S10.10.R","S10.10.R","Diagnose and connect S10.10 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.01.R","S11.01.R","Diagnose and connect S11.01 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.02.R","S11.02.R","Diagnose and connect S11.02 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.03.R","S11.03.R","Diagnose and connect S11.03 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.04.R","S11.04.R","Diagnose and connect S11.04 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.05.R","S11.05.R","Diagnose and connect S11.05 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.06.R","S11.06.R","Diagnose and connect S11.06 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.07.R","S11.07.R","Diagnose and connect S11.07 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.08.R","S11.08.R","Diagnose and connect S11.08 in an integrated response.","Section 11: Programming","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S11.09.R","S11.09.R","Diagnose and connect S11.09 in an integrated response.","Section 12: Software development","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S12.01.R","S12.01.R","Diagnose and connect S12.01 in an integrated response.","Section 9: Algorithm design and problem-solving","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
"093","REV-P2","Review","S12.02.R","S12.02.R","Diagnose and connect S12.02 in an integrated response.","Section 10: Data types and structures","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-093.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-093.png","high"
