lesson,section_order,section_id,delivery_group,delivery_role,classroom_activity,minutes,title,status,content_hash
137,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,b42b4928c0c68983f8d63bb0a2fa46783d6bb8b1bafedc686a8506708bd65e4f
137,3,hook,hook,CORE,ASK,,Which file mode keeps old scores and adds a new score?,Classified,3a3e5db0fe2d0d307f06d4ec86485c418a1f229610e841054f5651fdd0c96390
137,4,purpose,purpose,CORE,TEACH,,Files store data outside the running program,Classified,799a80bd1cf1b8eb992c597bfca7942b95a49ba546ea77d148cd4a064129a6ed
137,5,explanation-purpose,purpose,OPTIONAL,EXTEND,,Files store data outside the running program,Classified,5b17240d1d93ee1e7e064a0df3eacf3729cfa034e2a14c6d4a1aac5ba0b49870
137,6,modes,modes,CORE,TEACH,,The mode controls what the program intends to do with the file,Classified,32099c72576fd87329080ca4cae41e3ad42df7e61d20546173ab5d79dfeca82a
137,7,explanation-modes,modes,OPTIONAL,EXTEND,,The mode controls what the program intends to do with the file,Classified,4434b04f3332a107fb8e221abcbcd53d3c142e4940d2218151950e8b8817872d
137,8,read,read,CORE,TEACH,,Read every line using WHILE NOT EOF,Classified,458620e9e896b53035b2d2649708b2a4cc7d3418d71653ab393151d81aba31ef
137,9,explanation-read,read,OPTIONAL,EXTEND,,Read every line using WHILE NOT EOF,Classified,719a04ef34314e0d31445ced58b355719c032ae7fc7ddb379d3bf4f7be564cf0
137,10,write,write,CORE,TEACH,,FOR WRITE writes new contents,Classified,bf93dfbd65ae5e7c7ad3d35aceabb8acaa7db90b28174405e06f470c10d740f1
137,11,explanation-write,write,OPTIONAL,EXTEND,,FOR WRITE writes new contents,Classified,329fcbe3f11644406d1df07ddee571573deb3297e1037dd285694d3897d8abc7
137,12,append,append,CORE,TEACH,,FOR APPEND adds new data to the end,Classified,5ad8d51a12b68999f27374e4cd05620053463a87a94d151b2309f0dd54cd9542
137,13,explanation-append,append,OPTIONAL,EXTEND,,FOR APPEND adds new data to the end,Classified,abe81f620ed778271090ded6481dd93514477eb43fea52521fb97636f514f6cc
137,14,eof,eof,CORE,TEACH,,EOF prevents reading past the end of the file,Classified,7ede830086023aa4e8612e5ff82f155318edebcac7aa1ae5deefd72df7eae5d0
137,15,explanation-eof,eof,OPTIONAL,EXTEND,,EOF prevents reading past the end of the file,Classified,54281e8aaf967f142ddd2c4cbedcb407a337137fa9e4b79910f78868848f3530
137,16,close,close,CORE,TEACH,,CLOSEFILE completes the pattern,Classified,646dc84fcbe820244b0e70d0562365e66941580d0d25fc920b9090766253856a
137,17,explanation-close,close,OPTIONAL,EXTEND,,CLOSEFILE completes the pattern,Classified,8696f20cf2ea4ec433b6c6c642d99b6f4e03ffc0992beef802372e23db5ffce2
137,18,java,java,CORE,TEACH,,"Java file handling helps understanding, but does not replace pseudocode",Classified,c76220c1ee22542a12ea59c7c023e7e32bc38e9c683ace7b591ee2bb08c8ddb9
137,19,explanation-java,java,OPTIONAL,EXTEND,,"Java file handling helps understanding, but does not replace pseudocode",Classified,59a8776bdcb82387e6272541489749a45e5ce495bf147212855d0517d1ec60c8
137,20,builder,builder,OPTIONAL,TEACH,,Generate the core file pattern,Classified,c7467e8c03cc3615eaf75b303c360770b8b95330b8a211d7fdddca291a53a3a3
137,21,chooser,chooser,OPTIONAL,TEACH,,Which mode should the program use?,Classified,726a9f685588f04f8a406fd1a3c84b766be15ffb0ac48a24caf701d53243d3bc
137,22,examples,examples,CORE,TEACH,,Trace the file operation pattern,Classified,04196fa630f9f88c02925ce9de42e755ba3b766b45daca44121428cb62974dbb
137,23,practice,practice,CORE,PRACTISE,,"Short answers, exact commands",Classified,fe8d23fea4cf20b4e8036972ffab9feb2a09e124b1bf3f16960827acf52930d1
137,24,debug,debug,CORE,CHECK,,Find the file handling error,Classified,b85b88230365ab9d7c81c7271e7d7d0a7a99a5105423b485a580c5237c95389f
137,25,exam,exam,CORE,EXAM,,"Answer first, then expand the MS",Classified,a911b31b137d19be429ed5c2947f48e0ae3829a2e5c77f761cb3ef905f73a4c1
137,26,summary,summary,CORE,CHECK,,Three rules to keep,Classified,257b4253dad9b9a35bbe04cc26c6ca09cc39a4028d9e116573c41113e83238c8
137,27,homework,homework,AFTER_CLASS,HOMEWORK,,"Read, write, append",Classified,fa4267d151fd467a1e9930110cba0b94fba6e8e686acf7d40ff33f01d25f7107
138,1,overview,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Testing is not “try three lucky numbers and hope the program behaves”.,Classified,6734bdb5eeb58f3dfa1b3b31d3183c4d85c0238b12289c583b47d1f91b383615
138,2,delivery-02,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Why this matters,Classified,f4892585a6025a0ccebada49103f8d55c41315f281c2d21908a52ae06fd7d317
138,3,hook,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,A mark must be an integer from 0 to 100 inclusive. Which value is valid boundary data?,Classified,49584bda66b0e576150bf338b323b5c554b3eec7ad4ac79aa86d0454c07efc8b
138,4,purpose,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Testing compares actual results with expected results,Classified,3e840e23c10e46b6ea14423899793196c90eb7d4939713120eb2593d7a8ec88a
138,5,explanation-purpose,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Testing compares actual results with expected results,Classified,a2bda31d742641cd7be72abf0fd9cdb5e721e823aff05549ed2e29d4bbd93311
138,6,normal,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,"Normal data is valid, typical data inside the allowed range",Classified,47f0266f8cd8b8bcef7bde3b7c79f59be07672204a09043ad5e474a8a1774bda
138,7,explanation-normal,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,"Normal data is valid, typical data inside the allowed range",Classified,9d505dc5c7e62eed3c137d204d8af299ab61ac788ae2d4553af776fee166a515
138,8,boundary,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Extreme or boundary data uses valid values at accepted limits,Classified,0b96b8de392f6b922e768271bff45bd9d30ffa72f7056a5fa213c88881c029a0
138,9,erroneous,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Abnormal data is invalid data that should be rejected,Classified,68f2c48dfa7073e72cab93f597b6fca46fae7a2976ee158728cf7e3b763d3fdf
138,10,explanation-erroneous,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Abnormal data is invalid data that should be rejected,Classified,3f89b523d7594f8119a3e107789b09f22f713ae2cb9fec6e4d47e6344ac4332c
138,11,table,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,A clear test table turns thinking into marks,Classified,e8fa824f7ff3c1319f43b4b94797852b5575b72deffa2e2222443563d71db0c3
138,12,explanation-table,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,A clear test table turns thinking into marks,Classified,de8d8d5a08a2620c0417f98474927e73acdc66541f22b700e529ab986e142347
138,13,validation,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Validation is the rule; testing compares actual and expected results for selected cases.,Classified,bcff996d21fa32b9c695011ea59f4b2abc7b2abe87f50d5c32fe58a13ad7dbe9
138,14,explanation-validation,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Testing checks validation against expected results,Classified,9e607bdbb4f2581052701cac1a924a7e1af78fd6a7d44d34537dcff6149c87f5
138,15,java,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,"Java can help you run examples, but Cambridge pseudocode is the exam answer format",Classified,9de8d222aa5fb719c72569c18c9c6d357966a1f1a8efb3aa06661c44a2a604e0
138,16,explanation-java,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,"Java can help you run examples, but Cambridge pseudocode is the exam answer format",Classified,85837da456a651e6b6c92685eddc9a4f9c2b7722fb298500a939a0f7b6d71b68
138,17,classifier,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Classify a test value for the mark rule,Classified,340ec50689fcbf3cc9f31d23003ccf79ea33cc1a16df7a0abd3313b6363c6c88
138,18,builder,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Choose a validation rule and generate a balanced test set,Classified,d383238774cead2851d067a8209f13650df8c8e017574d0918e3d39e1fa0f98a
138,19,examples,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Three ways exam questions ask for testing knowledge,Classified,081481f3fa9c981fd9f873be92266e3a34e35ea96dc34219e8416110e32248b9
138,20,practice,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,"Instant checking: short answers first, then reveal the answer",Classified,3ed4ad0b33b08b7da4b72bea7c65a9b90dc3b982702e66f4e02c720579a9a360
138,21,debug,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Fix the testing plan before the bug writes a memoir,Classified,57bc6d6d17aa3007163a93a6fd13a3de94359d3f43ff10de6c07825f72b24dfa
138,22,exam,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,Cambridge-style wording with expandable MS,Classified,becd07f3155824e6e7d20e817b4cb60f32d761fcf8b5b48a9f4883c3b18d9fa2
138,23,summary,remediation-v2-stage3-optional-138,OPTIONAL,EXTEND,,What to remember,Classified,fc430477c249014f47b8f755bf0a78a6cc02158977d0f3bce54422fc9b4ab80c
138,24,homework,homework,AFTER_CLASS,HOMEWORK,,Make the expected result impossible to miss,Classified,07e90026a0fc33aea07b4ec0a1e29ff8fcc2dcb612834f8ed476c8907f10680d
139,1,overview,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,A debugger provides evidence about program state and execution flow.,Classified,d31cce5e6ac4808f156d8613d628697c5d4c131a8769649c10bf59ae306a2c14
139,2,delivery-02,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Why this matters,Classified,9939d1ea18243e7ab69344f41ded90df7c798f4211312917f1357efb0cd0bdfc
139,3,hook,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,The pass mark is 50. Which line is best for a breakpoint?,Classified,7918ed498b98f98b379f459cdec3bac283cb2e6d413c69568137096111c52d9b
139,4,purpose,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Debugging locates and corrects faults,Classified,19d47acec7a945a85294b5885fa0f99781f78c0fdef56402ae08738354bc7dc6
139,5,explanation-purpose,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Debugging locates and corrects faults,Classified,94bdd0aaf4a934645e190307c6d646e94665c69e62ab73d8e5675e58345223b1
139,6,trace,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,A trace table records values after each important step,Classified,c25320afb6770241c80f44a766c87827f5fcf8f7fdae65f5ca42ba9756f26f31
139,7,breakpoint,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,A breakpoint pauses execution at a chosen line,Classified,a32653f9adc085878104bba595ca08f9e2e6ef2f73b2304eb13a936d3ad235ac
139,8,explanation-breakpoint,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,A breakpoint pauses execution at a chosen line,Classified,f585e212ace6b5ba94812599776dd51f04a44e560d2eaa51e7650c5c83cd3dad
139,9,watch,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Watching variables shows state changes while stepping,Classified,cf04ed80ee71a9852991e9cd37ed052d82dd7dc4719e51ec4564b429d7d1f846
139,10,explanation-watch,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Watching variables shows state changes while stepping,Classified,35429c4c0ff9a881137f2bea7ff2c57158436747a52a989f8b435b07aec78be9
139,11,stepping,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Step through code one instruction at a time,Classified,4199f93b24e35caee31cf54a2c5513b0022398b4129237dd807952f497e69fe7
139,12,explanation-stepping,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Step through code one instruction at a time,Classified,e5637a5502113386153e8b5b59c0b23547d9fb88f2741098be462049eafa63a3
139,13,bug,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Trace the boundary case to expose a logic error,Classified,ce94aa02221f0b4afdd3e2c5bc9f18f4781b2df051f9a550dcba06460a094fa9
139,14,java,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,"Java debugging tools help practice, but Cambridge pseudocode remains the exam format",Classified,50733c0573367622d5661597180729b711e9d553a4d70ca3766308db9e29b241
139,15,explanation-java,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,"Java debugging tools help practice, but Cambridge pseudocode remains the exam format",Classified,a15f4c5a5f152de47dab48593a85f87bae56cbd57a609df0aa8e39301277240f
139,16,simulator,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Run the faulty condition with a chosen mark,Classified,0868f6259dfbebd798ed20e84b54d6b697475be9eb17cdb56f11083d2d354a84
139,17,chooser,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Select the most useful breakpoint for a suspected fault,Classified,c9e063c7e10ff90a292b497d2ec34b4185a96b19e2b5f8da2260fcf8718e504d
139,18,examples,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Use traces and breakpoints to narrow the fault,Classified,0e18ad7a67dc1de7c6706d7414f89d25bbc6dd98159f4bf2158909e4f4c9944e
139,19,practice,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,"Instant checking: answer first, reveal second",Classified,0f80b81d32edb51cbba05940236b250e8d78ae52735c94d9ed21d551bb9f8ae2
139,20,debug,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Debug the debugging plan,Classified,e532f0e909882123323f1588d2c519b629f5a4c1bff44ea8f70f31c4b967d2ae
139,21,exam,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,Cambridge-style wording with expandable MS,Classified,becd07f3155824e6e7d20e817b4cb60f32d761fcf8b5b48a9f4883c3b18d9fa2
139,22,summary,remediation-v2-stage3-optional-139,OPTIONAL,EXTEND,,What to remember,Classified,fe2e159b1a9c00dac1cb8c56fa984299cba1da27376a276086e80aecd322679f
139,23,homework,homework,AFTER_CLASS,HOMEWORK,,Make the bug leave footprints,Classified,9056927fb922e349dfbeff18d22f120b490df34dbb1896d5b15268098b92b95b
140,1,overview,overview,CORE,TEACH,,Robust programs expect trouble and still behave politely.,Classified,d4a137fab918b262037fd56277363ec5f523ea64d96053e8c3c31c16ddf4bbe2
140,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,6a1ea962edfcdb168e8fdcd3ab782c30eb74dff0da33901939a81da1d3e912d7
140,3,hook,hook,CORE,ASK,,A user enters banana as a mark. What should a robust program do first?,Classified,9c145c546214ff3dd5f731606c6e8fde4b9aff30d0c9d68820b317ad350aebdf
140,4,robust,robust,CORE,TEACH,,A robust program handles expected misuse without collapsing,Classified,a9ec92ebefd9e85d63400e9fb9bdaada414d5867ac1625fd85e152d1d02a136c
140,5,explanation-robust,robust,OPTIONAL,EXTEND,,A robust program handles expected misuse without collapsing,Classified,df00d4432b93fbd9586dc4d9eb1ebaed5a10caeb93b42c5e82c12212f90d6f98
140,6,validation,validation,CORE,TEACH,,Validation checks whether data is acceptable for the program,Classified,27aaa99d2020648ca4119b39eae52f8e0b70cbb6f0c3f90a6e8432e982afaf97
140,7,explanation-validation,validation,OPTIONAL,EXTEND,,Validation checks whether data is acceptable for the program,Classified,31bf87e01bfefbe0cbf4b0d5a19dfdd10e021088535a1da6c1d1e805848c408f
140,8,checks,checks,CORE,TEACH,,Pick the check that matches the rule,Classified,6db71895e4020c3ba698988ccd53374d61121b53f3c1c3578b0e859deed1206c
140,9,explanation-checks,checks,OPTIONAL,EXTEND,,Pick the check that matches the rule,Classified,551eb64b7770dffde9fd3a4425385766164c9b5a35554aee6a0ca7fca4a2c933
140,10,modularity,modularity,CORE,TEACH,,Modular design splits a solution into smaller named parts,Classified,f74287d5e61a32d86533ae26ce050b291993c1311a2f40346d96f31d16f2f5fa
140,11,explanation-modularity,modularity,OPTIONAL,EXTEND,,Modular design splits a solution into smaller named parts,Classified,796dcb84c18f57198132e9dd0b52ce6c0a63c92bd64d35466d69da0d52f22daf
140,12,parameters,parameters,CORE,TEACH,,Pass data into a module and return only what is needed,Classified,9d0760d70b2a492cf719363cf4b0f258f0ea15161aa8ca78ce144d4daccecab8
140,13,explanation-parameters,parameters,OPTIONAL,EXTEND,,Pass data into a module and return only what is needed,Classified,207e8165b04c5bc5dc7c1338d52b0684299805da0f6ebeda1b99671f8471ffa7
140,14,integration,integration,CORE,TEACH,,Validation and modularity support each other,Classified,2d4806952a7ebd8ff6f12437a554ff5b2b34bedde7a219693f1bd2e3e2906ef9
140,15,explanation-integration,integration,OPTIONAL,EXTEND,,Validation and modularity support each other,Classified,8c7f811c3c31dfa2b8564dae6da3df18a489753093fa9a01645c6c24623c32ad
140,16,java,java,CORE,TEACH,,"Java methods can model modularity, but Cambridge pseudocode remains the exam format",Classified,920f287151da31f153abd0383ecd81849567ac21c9929db027c273da14d8788e
140,17,validator,validator,CORE,TEACH,,Check whether a mark input is robustly acceptable,Classified,5e022762db06b403d37992322803a6e86471362801b9d4cf2c9a0e4b80f87845
140,18,explanation-validator,validator,OPTIONAL,EXTEND,,Check whether a mark input is robustly acceptable,Classified,3797265d330d85c45826f6cfc3c85a24c1d37938e086e1014bdea5c628138bb2
140,19,module-tool,module-tool,CORE,TEACH,,Choose a module for each responsibility,Classified,d51f60eb1f33510be03c9eca774853b32ed16eb9b5a2008215c24f749b4e15b0
140,20,explanation-module-tool,module-tool,OPTIONAL,EXTEND,,Choose a module for each responsibility,Classified,23664217d88b480e6b6f43b8596c7a071487c0eb4e1fcaf79f3176e1f94a257c
140,21,examples,examples,CORE,TEACH,,Design robust code one responsibility at a time,Classified,954e585f629a8f067de5b36194a88e8cd692b05d97855429a8bf178bb4a3a8f2
140,22,practice,practice,CORE,PRACTISE,,"Instant checking: answer first, reveal second",Classified,0f80b81d32edb51cbba05940236b250e8d78ae52735c94d9ed21d551bb9f8ae2
140,23,debug,debug,CORE,CHECK,,Fix weak design decisions,Classified,643d2833344a8f8e472312c48e2c464e278a38eb8ed02e07f9e81bd27f2c1966
140,24,exam,exam,CORE,EXAM,,Cambridge-style wording with expandable MS,Classified,becd07f3155824e6e7d20e817b4cb60f32d761fcf8b5b48a9f4883c3b18d9fa2
140,25,summary,summary,CORE,CHECK,,What to remember,Classified,5881d54aa2fc08a6fd32939294782d66628428b544628cdbf19c83f7d5cd421a
140,26,homework,homework,AFTER_CLASS,HOMEWORK,,Design before coding,Classified,8dad235973d4d37270fb2945152629c590c09e79686be6e5bbdf6077494fba91
141,1,overview,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Java can help you practise. It must not hijack your pseudocode answer.,Classified,4551f65c682cf519d0fb934b2de9b906c83c7778a715466f0500c783f420dc9a
141,2,delivery-02,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Why this matters,Classified,430200923cd62ba3f87a7c571ccb3cad59712d8c9490504d3dee3da31c52ffec
141,3,hook,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Which answer is Cambridge-style pseudocode?,Classified,93b51660449f8dcfc031ffe5753254adea092fe79f9dbff4cf32086cd7654491
141,4,standard,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Cambridge pseudocode uses readable algorithm keywords,Classified,842925cb688e99e265d7c5011a2f99a83ed3a668d79fc52425de21a9762081d0
141,5,assignment,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Use the assignment arrow for storing a value,Classified,9d29ba822e932301fc3108043bb18a0e2bca83c45e2b04153ac4c8398486354b
141,6,explanation-assignment,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Use the assignment arrow for storing a value,Classified,0f5e62bb2cd194bf8c54e10e73ff08cbc07a2d73fc8787f6f94a50d00fbec8b8
141,7,io,remediation-v2-stage3-optional-141,OPTIONAL,EXTEND,,Replace library calls with algorithm keywords,Classified,4f22310efc1f1614a330a7e86351a23df8721f6774045df4c2b69aaf71294d51
